"Date";"Debate title/Bill name";"Debate Type";"link";"Representative"
"2024-07-24 00:00:00";"Demand to extend Right to education till graduation";"Special Mention";"/mptrack/debatenotfound";"Omprakash Bhupalsinh Alias Pavan Rajenimbalkar"
"2024-07-24 00:00:00";"Demand to fill the posts of chairman in different commissions";"Special Mention";"/mptrack/debatenotfound";"Omprakash Bhupalsinh Alias Pavan Rajenimbalkar"
"2024-07-22 00:00:00";"Request to govt the tribals should be prevented from being displaced in Banswara";"Special Mention";"/mptrack/debatenotfound";"Omprakash Bhupalsinh Alias Pavan Rajenimbalkar"
"2024-07-22 00:00:00";"Demand to accord the classical language status to marathi language";"Special Mention";"/mptrack/debatenotfound";"Omprakash Bhupalsinh Alias Pavan Rajenimbalkar"
"2024-07-22 00:00:00";"Raised the issues related to crop insurance in Maharashtra";"Special Mention";"/mptrack/debatenotfound";"Omprakash Bhupalsinh Alias Pavan Rajenimbalkar"
"2024-07-02 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Omprakash Bhupalsinh Alias Pavan Rajenimbalkar"
"2024-08-09 00:00:00";"Issue related to the gangster lawrence bishnoi";"Special Mention";"/mptrack/debatenotfound";"Amrinder Singh Raja Warring"
"2024-07-25 00:00:00";"Request to govt that there should be a debate on the topic of drugs for at least two-four days in parliament";"Special Mention";"/mptrack/debatenotfound";"Amrinder Singh Raja Warring"
"2024-07-01 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Amrinder Singh Raja Warring"
"2024-08-09 00:00:00";"Request to minister to help us containing the spread of ASF immediately, and to help in finding out measures to contain it permanently";"Special Mention";"/mptrack/debatenotfound";"Richard Vanlalhmangaiha"
"2024-08-07 00:00:00";"Request to govt take immediate action to ensure that the properties of the displaced people are
protected in the State of Manipur";"Special Mention";"/mptrack/debatenotfound";"Angomcha Bimol Akoijam"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"Angomcha Bimol Akoijam"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Angomcha Bimol Akoijam"
"2024-07-01 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Angomcha Bimol Akoijam"
"2024-08-08 00:00:00";"Regarding need to establish a �Champaran Sangrahalay� in Lauria in Valmikinagar Parliamentary Constituency, Bihar";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Sunil Kumar"
"2024-08-02 00:00:00";"Regarding construction of Nawalpur � Ratwal National Highway Project";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Sunil Kumar"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Sunil Kumar"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"Sunil Kumar"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Sunil Kumar"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Sunil Kumar"
"2024-08-06 00:00:00";"The Finance (No.2) Bill, 2024";"Government Bills";"/mptrack/debatenotfound";"Basavaraj Bommai"
"2024-08-09 00:00:00";"Request to govt files a review petition in the supreme court on the prevention of atrocities act";"Special Mention";"/mptrack/debatenotfound";"Varun Chaudhry"
"2024-08-09 00:00:00";"Regarding need to increase the limit of MPLADS fund from Five Crore rupees to Fifteen Crore rupees";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Varun Chaudhry"
"2024-07-29 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Varun Chaudhry"
"2024-08-01 00:00:00";"Regarding NEET-UG, UGC � NET and NEET-PG examinations";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"S Venkatesan"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"S Venkatesan"
"2024-07-01 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"S Venkatesan"
"2024-08-05 00:00:00";"Regarding human-animal conflict in West Bengal";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Jayanta Kumar Roy"
"2024-08-02 00:00:00";"Regarding awareness programmes for the SC/ST population about Central Government Welfare Schemes";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Jayanta Kumar Roy"
"2024-07-25 00:00:00";"Urge upon the central govt. to constitute a team to anlayse the situation and propose permanent measures to mitigate flooding of the teesta river";"Special Mention";"/mptrack/debatenotfound";"Jayanta Kumar Roy"
"2024-07-22 00:00:00";"Regarding need to constitute DISHA Committees in the districts and convene regular meetings under the Chairmanship of Members of Parliament";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Jayanta Kumar Roy"
"2024-08-01 00:00:00";"Regarding resolving anomalies in EPS-95 Scheme";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Bhausaheb Rajaram Wakchaure"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Bhausaheb Rajaram Wakchaure"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Bhausaheb Rajaram Wakchaure"
"2024-08-08 00:00:00";"Opposed the introduction of The Waqf (Amendment) Bill, 2024";"Government Bills";"/mptrack/debatenotfound";"Mohibbullah"
"2024-07-24 00:00:00";"Urge upon to govt to provide an AIIMS like hospital in Rampur";"Special Mention";"/mptrack/debatenotfound";"Mohibbullah"
"2024-08-02 00:00:00";"Request to repair the Balaghat- Sivani road and NH 72";"Special Mention";"/mptrack/debatenotfound";"Bharti Pardhi"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"Bharti Pardhi"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Bharti Pardhi"
"2024-07-24 00:00:00";"Request to minister provide more rail track in balaghat and trains going from jabalpur should be extended further";"Special Mention";"/mptrack/debatenotfound";"Bharti Pardhi"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Bapi Haldar"
"2024-07-29 00:00:00";"Regarding need to take steps to save the heritage of Ganga Sagar Temple in Mathurapur Parliamentary Constituency";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Bapi Haldar"
"2024-07-29 00:00:00";"Demand to govt. start the fertilizer corporation of india in haldia";"Special Mention";"/mptrack/debatenotfound";"Bapi Haldar"
"2024-08-07 00:00:00";"Regarding establishment of processing industries in Rajgarh Parliamentary Constituency based on crops produced in the region";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Rodmal Nagar"
"2024-08-06 00:00:00";"Request to govt establish sanskrit teaching centers in the IIT, Ayurveda institutes, modern colleges and universities";"Special Mention";"/mptrack/debatenotfound";"Rodmal Nagar"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"Rodmal Nagar"
"2024-08-02 00:00:00";"Request to doubling the rail line of Maksi- Ruthiyai- Guna - Gwalior";"Special Mention";"/mptrack/debatenotfound";"Rodmal Nagar"
"2024-07-29 00:00:00";"Regarding setting up of food processing industries in Rajgarh Parliamentary Constituency";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Rodmal Nagar"
"2024-08-09 00:00:00";"Issue related to the pollution created by the NTPC project in tanda";"Special Mention";"/mptrack/debatenotfound";"Lalji Verma"
"2024-08-06 00:00:00";"Demand to govt that a new railway line should be laid between tanda and basti and a separate train should be run for basti from akbarpur junction to khalilabad, gorakhpur";"Special Mention";"/mptrack/debatenotfound";"Lalji Verma"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Lalji Verma"
"2024-08-01 00:00:00";"Request to govt provide a lease of 0.051 hectares of residential area that the land taken by NHAI from farmers";"Special Mention";"/mptrack/debatenotfound";"Lalji Verma"
"2024-07-29 00:00:00";"Request to govt an inquiry should be set up against the delhi govt. in the incident of 3 student deaths in old rajinder nagar";"Special Mention";"/mptrack/debatenotfound";"Lalji Verma"
"2024-07-24 00:00:00";"Regarding need to provide compensation and employment to farmers affected due to land acquisition by NTPC";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Lalji Verma"
"2024-07-24 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Lalji Verma"
"2024-07-02 00:00:00";"Regarding need to construct a metalled diversion road at Shamshuddinpur, Uttar Pradesh";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Lalji Verma"
"2024-07-02 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Lalji Verma"
"2024-08-09 00:00:00";"Request to govt. to please fully implemented the LARR Act 2013, in the country";"Special Mention";"/mptrack/debatenotfound";"Iqra Choudhary"
"2024-08-08 00:00:00";"Regarding need to set up a Trauma Centre in Shamli district, Uttar Pradesh";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Iqra Choudhary"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"Iqra Choudhary"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Iqra Choudhary"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"Iqra Choudhary"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Iqra Choudhary"
"2024-07-29 00:00:00";"Regarding need to control incidents of mob lynching";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Iqra Choudhary"
"2024-07-25 00:00:00";"Request to minister to take cognizance of these mentioned railway demands of kairana parliamentary constituency and settle them as soon as possible";"Special Mention";"/mptrack/debatenotfound";"Iqra Choudhary"
"2024-08-08 00:00:00";"The Bhartiya Vayuyan Vidheyak, 2024";"Government Bills";"/mptrack/debatenotfound";"Sachithanantham R"
"2024-08-06 00:00:00";"The Finance (No.2) Bill, 2024";"Government Bills";"/mptrack/debatenotfound";"Sachithanantham R"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"Sachithanantham R"
"2024-07-31 00:00:00";"Regarding inclusion of districts under National Horticulture Mission in Tamil Nadu";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Sachithanantham R"
"2024-07-24 00:00:00";"Regarding establishment of tourism corridor between Kodaikanal and Munnar";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Sachithanantham R"
"2024-08-09 00:00:00";"Demand from govt. that the hazardous chemicals and sewage water from textile industries being released into the river should be banned";"Special Mention";"/mptrack/debatenotfound";"Ummeda Ram Beniwal"
"2024-08-06 00:00:00";"Regarding implementation of BADP, BRGP and VVP Schemes in Barmer & Jaisalmer in Rajasthan";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Ummeda Ram Beniwal"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"Ummeda Ram Beniwal"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Ummeda Ram Beniwal"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Ummeda Ram Beniwal"
"2024-07-30 00:00:00";"Request to govt that a special team should be formed to investigate the work are going by the vedanta oil field";"Special Mention";"/mptrack/debatenotfound";"Ummeda Ram Beniwal"
"2024-07-25 00:00:00";"Regarding need to give priority to local people for employment in Companies set up in Barmer Parliamentary Constituency";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Ummeda Ram Beniwal"
"2024-07-02 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Ummeda Ram Beniwal"
"2024-08-09 00:00:00";"Demand from govt. that tribal holiday be declared in the entire country also";"Special Mention";"/mptrack/debatenotfound";"Murari Lal Meena"
"2024-08-08 00:00:00";"Request to minister improve the NH-121 and NH-48";"Special Mention";"/mptrack/debatenotfound";"Murari Lal Meena"
